S No,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price
1004,Maruti Ciaz VDi,Jaipur,2017,62691,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,7.5
1005,Maruti Ciaz VDi,Ahmedabad,2015,24000,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,
1006,Maruti Ciaz VDi Option SHVS,Jaipur,2016,26300,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,
1007,Maruti Ciaz VDi Plus,Jaipur,2016,84085,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,6.9
1008,Maruti Ciaz VDi Plus,Chennai,2015,90000,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,6.5
1009,Maruti Ciaz VDi Plus,Jaipur,2015,92000,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,
1010,Maruti Ciaz VDi Plus SHVS,Jaipur,2017,38282,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,8.5
1011,Maruti Ciaz VDi Plus SHVS,Delhi,2017,25000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,8.3
1012,Maruti Ciaz VDi Plus SHVS,Delhi,2016,66000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,6.4
1013,Maruti Ciaz VDi Plus SHVS,Mumbai,2016,38151,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.65
1014,Maruti Ciaz VDi Plus SHVS,Ahmedabad,2015,59000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,6
1015,Maruti Ciaz VDi Plus SHVS,Kolkata,2015,34400,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,5.5
1016,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.9
1017,Maruti Ciaz VDI SHVS,Kochi,2018,17804,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.97
1018,Maruti Ciaz VDI SHVS,Kochi,2017,41217,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.4
1019,Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.9
1020,Maruti Ciaz VXi,Kochi,2017,42520,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,
1021,Maruti Ciaz VXi,Kolkata,2016,31601,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,
1022,Maruti Ciaz VXi Plus,Kochi,2017,44285,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,7.47
1023,Maruti Ciaz VXi Plus,Kochi,2016,51950,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,6.75
1024,Maruti Ciaz VXi Plus,Kochi,2016,42925,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,
1025,Maruti Ciaz VXi Plus,Kochi,2015,44620,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,6.93
1026,Maruti Ciaz VXi Plus,Kochi,2015,46601,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,6.84
1027,Maruti Ciaz VXi Plus,Mumbai,2015,35770,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,5.95
1028,Maruti Ciaz VXi Plus,Mumbai,2015,51579,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,5.95
1029,Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,5.85
1030,Maruti Ciaz ZDi,Delhi,2015,46166,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,5.5
1031,Maruti Ciaz ZDi Plus,Coimbatore,2018,68737,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,9.32
1032,Maruti Ciaz ZDi Plus,Mumbai,2016,29000,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,8.75
1033,Maruti Ciaz ZDi Plus,Kolkata,2015,62144,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,5.75
1034,Maruti Ciaz ZDi Plus,Jaipur,2015,65218,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,7.4
1035,Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,5,7.4
1036,Maruti Ciaz ZDi Plus SHVS,Jaipur,2017,36381,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,9.75
1037,Maruti Ciaz ZDi Plus SHVS,Kochi,2017,48045,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,
1038,Maruti Ciaz ZDi Plus SHVS,Hyderabad,2016,46000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,8.45
1039,Maruti Ciaz ZDi Plus SHVS,Jaipur,2016,83000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.1
1040,Maruti Ciaz ZDi Plus SHVS,Kochi,2016,40810,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.9
1041,Maruti Ciaz ZDi Plus SHVS,Coimbatore,2016,54268,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.67
1042,Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.1
1043,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52324,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,6.25
1044,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,6.9
1045,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.5
1046,Maruti Ciaz ZDi SHVS,Pune,2016,50000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,8.5
1047,Maruti Ciaz Zeta,Kochi,2018,25692,Petrol,Manual,21.56 kmpl,1462 CC,103.25 bhp,5,9.95
1048,Maruti Ciaz Zeta,Kochi,2018,10575,Petrol,Manual,21.56 kmpl,1462 CC,103.25 bhp,5,9.18
1049,Maruti Ciaz Zeta,Mumbai,2017,5500,Petrol,Manual,21.56 kmpl,1462 CC,103.25 bhp,5,8.2
1050,Maruti Ciaz ZXi,Delhi,2017,17000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,7.65
1051,Maruti Ciaz ZXi,Coimbatore,2016,41810,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,7.11
1052,Maruti Ciaz ZXi,Kolkata,2015,25470,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,5.9
1053,Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,6.35
1054,Maruti Ciaz ZXi Option,Kochi,2016,40347,Petrol,Manual,20.73 kmpl,1373 CC,91.2 bhp,5,7.8
1055,Maruti Ciaz ZXi Option,Kochi,2016,25418,Petrol,Manual,20.73 kmpl,1373 CC,91.2 bhp,5,7.09
1056,Maruti Ciaz ZXi Plus,Kochi,2016,43152,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,7.35
1057,Maruti Ciaz ZXi Plus,Chennai,2015,30000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,6.7
1058,Maruti Ciaz ZXi Plus,Mumbai,2015,30000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,6.55
1059,Maruti Dzire AMT VDI,Coimbatore,2018,25082,Diesel,Automatic,28.4 kmpl,1248 CC,73.75 bhp,5,8.37
1060,Maruti Dzire AMT VDI,Delhi,2017,14300,Diesel,Automatic,28.4 kmpl,1248 CC,73.75 bhp,5,
1061,Maruti Dzire AMT VXI,Chennai,2017,42000,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,5,5.5
1062,Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,Diesel,Automatic,28.4 kmpl,1248 CC,73.75 bhp,5,8.55
1063,Maruti Dzire AMT ZDI Plus,Hyderabad,2017,28226,Diesel,Automatic,28.4 kmpl,1248 CC,73.75 bhp,5,9.15
1064,Maruti Dzire AMT ZDI Plus,Pune,2017,41747,Diesel,Automatic,28.4 kmpl,1248 CC,73.75 bhp,5,9
1065,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,Diesel,Automatic,28.4 kmpl,1248 CC,73.75 bhp,5,8.9
1066,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,5,8.3
1067,Maruti Dzire AMT ZXI Plus,Mumbai,2018,12500,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,5,
1068,Maruti Dzire AMT ZXI Plus,Hyderabad,2017,13000,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,5,8.5
1069,Maruti Dzire LDI,Pune,2018,27000,Diesel,Manual,28.4 kmpl,1248 CC,73.75 bhp,5,5.9
1070,Maruti Dzire LDI,Pune,2017,48000,Diesel,Manual,28.4 kmpl,1248 CC,73.75 bhp,5,6
1071,Maruti Dzire New,Pune,2016,30500,Diesel,Automatic,26.59 kmpl,1248 CC,74 bhp,5,7.65
1072,Maruti Dzire VDI,Kochi,2017,54758,Diesel,Manual,28.4 kmpl,1248 CC,73.75 bhp,5,6.67
1073,Maruti Dzire VDI,Delhi,2016,45376,Diesel,Manual,28.4 kmpl,1248 CC,73.75 bhp,5,5.75
1074,Maruti Dzire VDI,Kolkata,2015,28193,Diesel,Manual,28.4 kmpl,1248 CC,73.75 bhp,5,5.25
1075,Maruti Dzire ZDI Plus,Jaipur,2017,24000,Diesel,Manual,28.4 kmpl,1248 CC,73.75 bhp,5,8.2
1076,Maruti Eeco 5 Seater AC,Coimbatore,2017,38053,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,5,3.91
1077,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2019,21112,CNG,Manual,15.1 km/kg,1196 CC,73 bhp,5,5.38
1078,Maruti Eeco 5 STR With AC Plus HTR CNG,Mumbai,2018,20000,CNG,Manual,15.1 km/kg,1196 CC,73 bhp,5,4.5
1079,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2018,43912,CNG,Manual,15.1 km/kg,1196 CC,73 bhp,5,4.33
1080,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2017,31841,CNG,Manual,15.1 km/kg,1196 CC,73 bhp,5,4.7
1081,Maruti Eeco 5 STR With AC Plus HTR CNG,Mumbai,2017,15500,CNG,Manual,15.1 km/kg,1196 CC,73 bhp,5,
1082,Maruti Eeco 7 Seater Standard,Coimbatore,2017,28371,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,7,4.74
1083,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,7,4.3
1084,Maruti Eeco 7 Seater Standard,Chennai,2016,55000,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,7,3.75
1085,Maruti Eeco 7 Seater Standard,Delhi,2016,126000,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,7,2.2
1086,Maruti Eeco 7 Seater Standard,Hyderabad,2015,90413,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,7,2.95
1087,Maruti Eeco CNG 5 Seater AC,Ahmedabad,2015,47001,CNG,Manual,20.0 km/kg,1196 CC,63 bhp,5,3.72
1088,Maruti Eeco Smiles 5 Seater AC,Coimbatore,2017,22874,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,5,4.44
1089,Maruti Ertiga Paseo VDI,Delhi,2016,67000,Diesel,Manual,20.77 kmpl,1248 CC,88.7 bhp,7,6.75
1090,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,7,8.25
1091,Maruti Ertiga SHVS VDI,Ahmedabad,2018,38000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,8.7
1092,Maruti Ertiga SHVS VDI,Pune,2017,121000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,8
1093,Maruti Ertiga SHVS VDI,Chennai,2017,80000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,8.1
1094,Maruti Ertiga SHVS VDI,Hyderabad,2017,17400,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,9.75
1095,Maruti Ertiga SHVS VDI,Kochi,2017,27778,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,
1096,Maruti Ertiga SHVS VDI,Pune,2016,63000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,8.15
1097,Maruti Ertiga SHVS VDI,Hyderabad,2015,93700,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,7.85
1098,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,8.7
1099,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,7,8.3
1100,Maruti Ertiga VDI,Mumbai,2018,14000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,9.25
1101,Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,8.49
1102,Maruti Ertiga VDI,Ahmedabad,2017,63939,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,7.75
1103,Maruti Ertiga VDI,Kochi,2017,43775,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7,8.27
1104,Maruti Ertiga VDI,Delhi,2017,65000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,7.65
1105,Maruti Ertiga VDI,Coimbatore,2016,85827,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7,7.5
1106,Maruti Ertiga VDI,Pune,2016,130000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,7
1107,Maruti Ertiga VDI,Mumbai,2016,54000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7,7.75
1108,Maruti Ertiga VDI,Chennai,2016,86000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,8.2
1109,Maruti Ertiga VDI,Pune,2016,54161,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,7.64
1110,Maruti Ertiga VDI,Kolkata,2016,12020,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7,
1111,Maruti Ertiga VDI,Kochi,2015,58734,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7,6.91
1112,Maruti Ertiga VDI Limited Edition,Chennai,2015,153000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,7,4.8
1113,Maruti Ertiga VXI,Mumbai,2018,12000,Petrol,Manual,17.5 kmpl,1373 CC,91.1 bhp,7,
1114,Maruti Ertiga VXI,Coimbatore,2016,40130,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,7,
1115,Maruti Ertiga VXI,Ahmedabad,2015,35000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,7,
1116,Maruti Ertiga VXI AT Petrol,Mumbai,2017,28000,Petrol,Automatic,18.69 kmpl,1462 CC,103 bhp,7,8
1117,Maruti Ertiga VXI CNG,Mumbai,2017,19234,CNG,Manual,17.5 km/kg,1373 CC,80.46 bhp,7,8.35
1118,Maruti Ertiga VXI CNG,Mumbai,2017,23700,CNG,Manual,17.5 km/kg,1373 CC,80.46 bhp,7,8.25
1119,Maruti Ertiga VXI CNG,Mumbai,2016,65263,CNG,Manual,17.5 km/kg,1373 CC,80.46 bhp,7,7.5
1120,Maruti Ertiga VXI Petrol,Delhi,2016,23582,Petrol,Manual,19.34 kmpl,1462 CC,103 bhp,7,
1121,Maruti Ertiga ZDI,Mumbai,2016,33000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,8.5
1122,Maruti Ertiga ZDI,Hyderabad,2016,85423,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,7,8.75
1123,Maruti Ertiga ZDI,Hyderabad,2015,59000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,7,7.5
1124,Maruti Ertiga ZDI,Bangalore,2015,74000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,7,8.75
1125,Maruti Ertiga ZDI,Chennai,2015,40000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,7,8.25
1126,Maruti Ertiga ZDI,Hyderabad,2015,59245,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,7,8.5
1127,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,7,9.9
1128,Maruti Ertiga ZXI,Pune,2015,15000,Petrol,Manual,17.5 kmpl,1373 CC,91.1 bhp,7,
1129,Maruti Grand Vitara 2.4 MT,Kochi,2018,28786,Petrol,Manual,10.4 kmpl,2393 CC,163.5 bhp,5,9.74
1130,Maruti Grand Vitara 2.4 MT,Mumbai,2017,25000,Petrol,Manual,10.4 kmpl,2393 CC,163.5 bhp,5,9
1131,Maruti Ignis 1.2 Alpha,Mumbai,2017,7000,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,5,5.7
1132,Maruti Ignis 1.2 Alpha,Mumbai,2017,1000,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,5,6.36
1133,Maruti Ignis 1.2 Alpha,Kolkata,2017,10500,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,5,
1134,Maruti Ignis 1.2 Alpha,Pune,2017,8000,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,5,
1135,Maruti Ignis 1.2 AMT Alpha,Coimbatore,2019,3906,Petrol,Automatic,20.89 kmpl,1197 CC,81.80 bhp,5,7.36
1136,Maruti Ignis 1.2 AMT Delta,Hyderabad,2017,20000,Petrol,Automatic,20.89 kmpl,1197 CC,81.80 bhp,5,
1137,Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,5,6.06
1138,Maruti Ignis 1.2 Delta,Kochi,2019,12076,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,5,5.5
1139,Maruti Ignis 1.2 Delta,Mumbai,2017,25384,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,5,
1140,Maruti Ignis 1.3 Zeta,Mumbai,2017,19000,Diesel,Manual,26.8 kmpl,1248 CC,74 bhp,5,5.91
1141,Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,5,4.11
1142,Maruti Omni 5 Seater BSIV,Coimbatore,2016,63617,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,5,
1143,Maruti Omni 8 Seater BSIV,Hyderabad,2017,21260,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,5,2.9
1144,Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,5,2.9
1145,Maruti Omni 8 Seater BSIV,Coimbatore,2016,55137,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,5,3.11
1146,Maruti Omni 8 Seater BSIV,Hyderabad,2015,52950,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,5,2.35
1147,Maruti Omni E MPI STD BS IV,Kochi,2019,11571,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,8,3.8
1148,Maruti Omni E MPI STD BS IV,Jaipur,2015,15000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,8,2.35
1149,Maruti Omni MPI CARGO BSIV,Kolkata,2015,23000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,5,1.5
1150,Maruti Omni MPI STD BSIV,Coimbatore,2017,15473,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,5,3.58
1151,Maruti Ritz LDi,Bangalore,2016,120000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,3.65
1152,Maruti Ritz LDi,Pune,2016,200000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,
1153,Maruti Ritz LDi,Chennai,2016,131503,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,
1154,Maruti Ritz LDi,Pune,2016,105000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,
1155,Maruti Ritz LDi,Kochi,2015,35314,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,4.27
1156,Maruti Ritz LDi,Pune,2015,190000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,
1157,Maruti Ritz LXi,Mumbai,2016,62000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5,3.2
1158,Maruti Ritz LXi,Mumbai,2016,11000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5,3.95
1159,Maruti Ritz LXi,Mumbai,2016,12000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5,3.65
1160,Maruti Ritz VDi,Pune,2015,65000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,3.27
1161,Maruti Ritz VDi,Kochi,2015,57034,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,4.38
1162,Maruti Ritz VDi,Hyderabad,2015,82328,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,5,
1163,Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,4.9
1164,Maruti Ritz VXI ABS,Coimbatore,2016,30232,Petrol,Manual,21.1 kmpl,1197 CC,85.80 bhp,5,5.81
1165,Maruti Ritz ZDi,Coimbatore,2015,42894,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,5,5.59
1166,Maruti Ritz ZXi,Coimbatore,2016,22767,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5,6.14
1167,Maruti Ritz ZXI,Coimbatore,2016,40052,Petrol,Manual,21.1 kmpl,1197 CC,85.80 bhp,5,6.17
1168,Maruti Ritz ZXi,Mumbai,2015,10500,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,5,
1169,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5,7.9
1170,Maruti S Cross DDiS 200 Alpha,Bangalore,2015,55392,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5,8.25
1171,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5,7.99
1172,Maruti S Cross DDiS 200 Sigma Option,Pune,2017,32000,Diesel,Manual,15.0 kmpl,1248 CC,88.5 bhp,5,8.5
1173,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45000,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,7
1174,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,7.75
1175,Maruti S Cross DDiS 320 Alpha,Delhi,2015,16607,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,7.65
1176,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,Diesel,Manual,25.1 kmpl,1248 CC,88.5 bhp,5,6.99
1177,Maruti S-Cross Delta DDiS 200 SH,Delhi,2018,12923,Diesel,Manual,25.1 kmpl,1248 CC,88.5 bhp,5,8.92
1178,Maruti S-Cross Zeta DDiS 200 SH,Coimbatore,2016,74611,Diesel,Manual,25.1 kmpl,1248 CC,88.5 bhp,5,7.94
1179,Maruti Swift 1.3 VXi,Kolkata,2015,36009,Petrol,Manual,16.1 kmpl,,,,
1180,Maruti Swift 1.3 VXI ABS,Pune,2015,67000,Petrol,Manual,16.1 kmpl,,,,4.7
1181,Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,Petrol,Manual,16.1 kmpl,,,,5.8
1182,Maruti Swift AMT DDiS VDI,Chennai,2018,11000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,8
1183,Maruti Swift AMT VDI,Delhi,2018,11500,Diesel,Automatic,28.4 kmpl,1248 CC,74 bhp,5,7.5
1184,Maruti Swift AMT ZXI,Kochi,2019,15409,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,5,
1185,Maruti Swift DDiS VDI,Coimbatore,2019,41075,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,8.4
1186,Maruti Swift DDiS VDI,Jaipur,2017,25000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,5.99
1187,Maruti Swift DDiS ZDI Plus,Hyderabad,2018,5456,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,8.65
1188,Maruti Swift DDiS ZDI Plus,Hyderabad,2017,2000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,8.2
1189,Maruti Swift Dzire 1.2 Vxi BSIV,Mumbai,2015,60000,Petrol,Manual,17.5 kmpl,1197 CC,85.8 bhp,5,4.8
1190,Maruti Swift Dzire AMT ZDI,Chennai,2019,65000,Diesel,Automatic,26.59 kmpl,1248 CC,74 bhp,5,6.75
1191,Maruti Swift Dzire AMT ZDI,Coimbatore,2018,29110,Diesel,Automatic,26.59 kmpl,1248 CC,74 bhp,5,
1192,Maruti Swift Dzire AMT ZDI,Coimbatore,2017,24852,Diesel,Automatic,26.59 kmpl,1248 CC,74 bhp,5,8.08
1193,Maruti Swift Dzire AMT ZDI,Jaipur,2016,54897,Diesel,Automatic,26.59 kmpl,1248 CC,74 bhp,5,7.3
1194,Maruti Swift Dzire LDI,Pune,2017,57000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,4.25
1195,Maruti Swift Dzire LDI,Kolkata,2017,60000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,3
1196,Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,5.6
1197,Maruti Swift Dzire LDI,Pune,2016,39000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,5.8
1198,Maruti Swift Dzire LDI,Chennai,2016,91000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,4.5
1199,Maruti Swift Dzire LDI,Kolkata,2016,85450,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,4
1200,Maruti Swift Dzire LDI,Delhi,2015,53503,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,5
1201,Maruti Swift Dzire LDI,Jaipur,2015,144000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,5.25
1202,Maruti Swift Dzire LDI,Delhi,2015,37857,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,4.85
1203,Maruti Swift Dzire LDI,Delhi,2015,40000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,4.5
1204,Maruti Swift Dzire Ldi BSIV,Kolkata,2015,40082,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,4.76
1205,Maruti Swift Dzire LXI,Chennai,2017,21000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,
1206,Maruti Swift Dzire LXI,Kolkata,2015,107000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,4
